written;hostname;services;procedure;stratos
yes;ESALMMII0001;MSSQL_locks_waits;http://monitoring-dc.app.corp/kb/app:mii:locks_waits;OP_FR_PILOTS, OP_MII
yes;ESALMMII0001;MSSQL_mem_pool_data_buffer_hit_ratio;http://monitoring-dc.app.corp/kb/app:mii:mem_pool_data_buffer_hit_ratio;OP_FR_PILOTS, OP_MII
yes;ESALMMII0001;MSSQL_page_life_expectancy;http://monitoring-dc.app.corp/kb/app:mii:page_life_expectancy;OP_FR_PILOTS, OP_MII
no;ESALMMII0001;MSSQL_sql_initcompilations;http://monitoring-dc.app.corp/kb/app:mii:sql_initcompilations;OP_FR_PILOTS, OP_MII
no;ESALMMII0001;MSSQL_sql_recompilations;http://monitoring-dc.app.corp/kb/app:mii:sql_recompilations;OP_FR_PILOTS, OP_MII
no;ESALMMII0001;MSSQL_total_server_memory;http://monitoring-dc.app.corp/kb/app:mii:total_server_memory;OP_FR_PILOTS, OP_MII
yes;ESALMMII0001;Memory_Physical_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESALMMII0001;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESALMMII0001;Process_Jstart;http://monitoring-dc.app.corp/kb/app:mii:process:jstart;OP_FR_PILOTS, OP_MII
yes;ESALMMII0001;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_FR_PILOTS, OP_MII
yes;ESALMMII0001;Service_Double_Take;http://monitoring-dc.app.corp/kb/app:mii:service:doubletake;OP_FR_PILOTS, OP_MII
yes;ESALMMII0001;URL_MII;http://monitoring-dc.app.corp/kb/app:mii:url;OP_FR_PILOTS, OP_MII
yes;ESALMMII0001;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_FR_PILOTS, OP_MII
yes;ESALMMII0002;CPU;http://monitoring-dc.app.corp/kb/app:mii:cpu;OP_FR_PILOTS, OP_MII
yes;ESALMMII0002;Drive_C_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESALMMII0002;Drive_G_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESALMMII0002;Drive_H_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESALMMII0002;Drive_L_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESALMMII0002;Memory_Physical_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESALMMII0002;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESALMMII0002;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_FR_PILOTS, OP_MII
yes;ESALMMII0002;Service_Double_Take;http://monitoring-dc.app.corp/kb/app:mii:service:doubletake;OP_FR_PILOTS, OP_MII
yes;ESALMMII0002;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;CPU;http://monitoring-dc.app.corp/kb/app:mii:cpu;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;Drive_C_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;Drive_G_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;Drive_H_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;Drive_L_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;MII_MES_FAURECIA_Database_Login;http://monitoring-dc.app.corp/kb/app:mii:mes_db_login;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;MII_Site_Database_Login;http://monitoring-dc.app.corp/kb/app:mii:site_db_login;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;MSSQL_cpu_busy;http://monitoring-dc.app.corp/kb/app:mii:cpu_busy;OP_FR_PILOTS, OP_MII
no;ESOREMII0001;MSSQL_free_list_stalls;http://monitoring-dc.app.corp/kb/app:mii:free_list_stalls;OP_FR_PILOTS, OP_MII
no;ESOREMII0001;MSSQL_io_busy;http://monitoring-dc.app.corp/kb/app:mii:io_busy;OP_FR_PILOTS, OP_MII
no;ESOREMII0001;MSSQL_latches_waits;http://monitoring-dc.app.corp/kb/app:mii:latches_waits;OP_FR_PILOTS, OP_MII
no;ESOREMII0001;MSSQL_lazy_writes;http://monitoring-dc.app.corp/kb/app:mii:lazy_writes;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;MSSQL_locks_deadlocks;http://monitoring-dc.app.corp/kb/app:mii:locks_deadlocks;OP_FR_PILOTS, OP_MII
no;ESOREMII0001;MSSQL_locks_timeouts;http://monitoring-dc.app.corp/kb/app:mii:locks_timeouts;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;MSSQL_locks_waits;http://monitoring-dc.app.corp/kb/app:mii:locks_waits;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;MSSQL_mem_pool_data_buffer_hit_ratio;http://monitoring-dc.app.corp/kb/app:mii:mem_pool_data_buffer_hit_ratio;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;MSSQL_page_life_expectancy;http://monitoring-dc.app.corp/kb/app:mii:page_life_expectancy;OP_FR_PILOTS, OP_MII
no;ESOREMII0001;MSSQL_sql_initcompilations;http://monitoring-dc.app.corp/kb/app:mii:sql_initcompilations;OP_FR_PILOTS, OP_MII
no;ESOREMII0001;MSSQL_sql_recompilations;http://monitoring-dc.app.corp/kb/app:mii:sql_recompilations;OP_FR_PILOTS, OP_MII
no;ESOREMII0001;MSSQL_total_server_memory;http://monitoring-dc.app.corp/kb/app:mii:total_server_memory;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;Memory_Physical_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;Process_Jstart;http://monitoring-dc.app.corp/kb/app:mii:process:jstart;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;Service_Double_Take;http://monitoring-dc.app.corp/kb/app:mii:service:doubletake;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;URL_MII;http://monitoring-dc.app.corp/kb/app:mii:url;OP_FR_PILOTS, OP_MII
yes;ESOREMII0001;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_FR_PILOTS, OP_MII
yes;ESOREMII0002;CPU;http://monitoring-dc.app.corp/kb/app:mii:cpu;OP_FR_PILOTS, OP_MII
yes;ESOREMII0002;Drive_C_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESOREMII0002;Drive_G_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESOREMII0002;Drive_H_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESOREMII0002;Drive_L_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESOREMII0002;Memory_Physical_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESOREMII0002;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESOREMII0002;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_FR_PILOTS, OP_MII
yes;ESOREMII0002;Service_Double_Take;http://monitoring-dc.app.corp/kb/app:mii:service:doubletake;OP_FR_PILOTS, OP_MII
yes;ESOREMII0002;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;CPU;http://monitoring-dc.app.corp/kb/app:mii:cpu;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;Drive_C_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;Drive_G_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;Drive_H_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;Drive_L_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;MII_MES_FAURECIA_Database_Login;http://monitoring-dc.app.corp/kb/app:mii:mes_db_login;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;MII_Site_Database_Login;http://monitoring-dc.app.corp/kb/app:mii:site_db_login;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;MSSQL_cpu_busy;http://monitoring-dc.app.corp/kb/app:mii:cpu_busy;OP_FR_PILOTS, OP_MII
no;ESPORMII0001;MSSQL_free_list_stalls;http://monitoring-dc.app.corp/kb/app:mii:free_list_stalls;OP_FR_PILOTS, OP_MII
no;ESPORMII0001;MSSQL_io_busy;http://monitoring-dc.app.corp/kb/app:mii:io_busy;OP_FR_PILOTS, OP_MII
no;ESPORMII0001;MSSQL_latches_waits;http://monitoring-dc.app.corp/kb/app:mii:latches_waits;OP_FR_PILOTS, OP_MII
no;ESPORMII0001;MSSQL_lazy_writes;http://monitoring-dc.app.corp/kb/app:mii:lazy_writes;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;MSSQL_locks_deadlocks;http://monitoring-dc.app.corp/kb/app:mii:locks_deadlocks;OP_FR_PILOTS, OP_MII
no;ESPORMII0001;MSSQL_locks_timeouts;http://monitoring-dc.app.corp/kb/app:mii:locks_timeouts;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;MSSQL_locks_waits;http://monitoring-dc.app.corp/kb/app:mii:locks_waits;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;MSSQL_mem_pool_data_buffer_hit_ratio;http://monitoring-dc.app.corp/kb/app:mii:mem_pool_data_buffer_hit_ratio;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;MSSQL_page_life_expectancy;http://monitoring-dc.app.corp/kb/app:mii:page_life_expectancy;OP_FR_PILOTS, OP_MII
no;ESPORMII0001;MSSQL_sql_initcompilations;http://monitoring-dc.app.corp/kb/app:mii:sql_initcompilations;OP_FR_PILOTS, OP_MII
no;ESPORMII0001;MSSQL_sql_recompilations;http://monitoring-dc.app.corp/kb/app:mii:sql_recompilations;OP_FR_PILOTS, OP_MII
no;ESPORMII0001;MSSQL_total_server_memory;http://monitoring-dc.app.corp/kb/app:mii:total_server_memory;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;Memory_Physical_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;Process_Jstart;http://monitoring-dc.app.corp/kb/app:mii:process:jstart;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;Service_Double_Take;http://monitoring-dc.app.corp/kb/app:mii:service:doubletake;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;URL_MII;http://monitoring-dc.app.corp/kb/app:mii:url;OP_FR_PILOTS, OP_MII
yes;ESPORMII0001;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_FR_PILOTS, OP_MII
yes;ESPORMII0002;CPU;http://monitoring-dc.app.corp/kb/app:mii:cpu;OP_FR_PILOTS, OP_MII
yes;ESPORMII0002;Drive_C_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESPORMII0002;Drive_G_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESPORMII0002;Drive_H_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESPORMII0002;Drive_L_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESPORMII0002;Memory_Physical_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESPORMII0002;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESPORMII0002;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_FR_PILOTS, OP_MII
yes;ESPORMII0002;Service_Double_Take;http://monitoring-dc.app.corp/kb/app:mii:service:doubletake;OP_FR_PILOTS, OP_MII
yes;ESPORMII0002;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;CPU;http://monitoring-dc.app.corp/kb/app:mii:cpu;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;Drive_C_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;Drive_G_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;Drive_H_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;Drive_L_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;MII_MES_FAURECIA_Database_Login;http://monitoring-dc.app.corp/kb/app:mii:mes_db_login;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;MII_Site_Database_Login;http://monitoring-dc.app.corp/kb/app:mii:site_db_login;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;MSSQL_cpu_busy;http://monitoring-dc.app.corp/kb/app:mii:cpu_busy;OP_FR_PILOTS, OP_MII
no;ESVLCAPP0006;MSSQL_free_list_stalls;http://monitoring-dc.app.corp/kb/app:mii:free_list_stalls;OP_FR_PILOTS, OP_MII
no;ESVLCAPP0006;MSSQL_io_busy;http://monitoring-dc.app.corp/kb/app:mii:io_busy;OP_FR_PILOTS, OP_MII
no;ESVLCAPP0006;MSSQL_latches_waits;http://monitoring-dc.app.corp/kb/app:mii:latches_waits;OP_FR_PILOTS, OP_MII
no;ESVLCAPP0006;MSSQL_lazy_writes;http://monitoring-dc.app.corp/kb/app:mii:lazy_writes;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;MSSQL_locks_deadlocks;http://monitoring-dc.app.corp/kb/app:mii:locks_deadlocks;OP_FR_PILOTS, OP_MII
no;ESVLCAPP0006;MSSQL_locks_timeouts;http://monitoring-dc.app.corp/kb/app:mii:locks_timeouts;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;MSSQL_locks_waits;http://monitoring-dc.app.corp/kb/app:mii:locks_waits;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;MSSQL_mem_pool_data_buffer_hit_ratio;http://monitoring-dc.app.corp/kb/app:mii:mem_pool_data_buffer_hit_ratio;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;MSSQL_page_life_expectancy;http://monitoring-dc.app.corp/kb/app:mii:page_life_expectancy;OP_FR_PILOTS, OP_MII
no;ESVLCAPP0006;MSSQL_sql_initcompilations;http://monitoring-dc.app.corp/kb/app:mii:sql_initcompilations;OP_FR_PILOTS, OP_MII
no;ESVLCAPP0006;MSSQL_sql_recompilations;http://monitoring-dc.app.corp/kb/app:mii:sql_recompilations;OP_FR_PILOTS, OP_MII
no;ESVLCAPP0006;MSSQL_total_server_memory;http://monitoring-dc.app.corp/kb/app:mii:total_server_memory;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;Memory_Physical_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;Process_Jstart;http://monitoring-dc.app.corp/kb/app:mii:process:jstart;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;Service_Double_Take;http://monitoring-dc.app.corp/kb/app:mii:service:doubletake;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;URL_MII;http://monitoring-dc.app.corp/kb/app:mii:url;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0006;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0007;CPU;http://monitoring-dc.app.corp/kb/app:mii:cpu;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0007;Drive_C_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0007;Drive_G_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0007;Drive_H_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0007;Drive_L_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0007;Memory_Physical_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0007;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0007;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0007;Service_Double_Take;http://monitoring-dc.app.corp/kb/app:mii:service:doubletake;OP_FR_PILOTS, OP_MII
yes;ESVLCAPP0007;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_FR_PILOTS, OP_MII
yes;FRBAVCTL0010;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;FRBAVCTL0010;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;FRBAVCTL0010;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;FRBAVCTL0010;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;FRBAVCTL0010;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;FRBAVCTL0010;Service_File_Replication;http://monitoring-dc.app.corp/kb/system:windows:services:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;FRBAVCTL0010;Service_Net_Logon;http://monitoring-dc.app.corp/kb/system:windows:services:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;FRBAVCTL0011;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;FRBAVCTL0011;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;FRBAVCTL0011;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;FRBAVCTL0011;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;FRBAVCTL0011;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;FRBAVCTL0011;Service_File_Replication;http://monitoring-dc.app.corp/kb/system:windows:services:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;FRBAVCTL0011;Service_Net_Logon;http://monitoring-dc.app.corp/kb/system:windows:services:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;FRETUMII0001;CPU;http://monitoring-dc.app.corp/kb/app:mii:cpu;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;Drive_C_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;Drive_G_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;Drive_H_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;Drive_L_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;MII_MES_FAURECIA_Database_Login;http://monitoring-dc.app.corp/kb/app:mii:mes_db_login;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;MII_Site_Database_Login;http://monitoring-dc.app.corp/kb/app:mii:site_db_login;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;MSSQL_cpu_busy;http://monitoring-dc.app.corp/kb/app:mii:cpu_busy;OP_FR_PILOTS, OP_MII
no;FRETUMII0001;MSSQL_free_list_stalls;http://monitoring-dc.app.corp/kb/app:mii:free_list_stalls;OP_FR_PILOTS, OP_MII
no;FRETUMII0001;MSSQL_io_busy;http://monitoring-dc.app.corp/kb/app:mii:io_busy;OP_FR_PILOTS, OP_MII
no;FRETUMII0001;MSSQL_latches_waits;http://monitoring-dc.app.corp/kb/app:mii:latches_waits;OP_FR_PILOTS, OP_MII
no;FRETUMII0001;MSSQL_lazy_writes;http://monitoring-dc.app.corp/kb/app:mii:lazy_writes;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;MSSQL_locks_deadlocks;http://monitoring-dc.app.corp/kb/app:mii:locks_deadlocks;OP_FR_PILOTS, OP_MII
no;FRETUMII0001;MSSQL_locks_timeouts;http://monitoring-dc.app.corp/kb/app:mii:locks_timeouts;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;MSSQL_locks_waits;http://monitoring-dc.app.corp/kb/app:mii:locks_waits;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;MSSQL_mem_pool_data_buffer_hit_ratio;http://monitoring-dc.app.corp/kb/app:mii:mem_pool_data_buffer_hit_ratio;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;MSSQL_page_life_expectancy;http://monitoring-dc.app.corp/kb/app:mii:page_life_expectancy;OP_FR_PILOTS, OP_MII
no;FRETUMII0001;MSSQL_sql_initcompilations;http://monitoring-dc.app.corp/kb/app:mii:sql_initcompilations;OP_FR_PILOTS, OP_MII
no;FRETUMII0001;MSSQL_sql_recompilations;http://monitoring-dc.app.corp/kb/app:mii:sql_recompilations;OP_FR_PILOTS, OP_MII
no;FRETUMII0001;MSSQL_total_server_memory;http://monitoring-dc.app.corp/kb/app:mii:total_server_memory;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;Memory_Physical_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;Process_Jstart;http://monitoring-dc.app.corp/kb/app:mii:process:jstart;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;Service_Double_Take;http://monitoring-dc.app.corp/kb/app:mii:service:doubletake;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;URL_MII;http://monitoring-dc.app.corp/kb/app:mii:url;OP_FR_PILOTS, OP_MII
yes;FRETUMII0001;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_FR_PILOTS, OP_MII
yes;FRETUMII0002;CPU;http://monitoring-dc.app.corp/kb/app:mii:cpu;OP_FR_PILOTS, OP_MII
yes;FRETUMII0002;Drive_C_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRETUMII0002;Drive_G_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRETUMII0002;Drive_H_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRETUMII0002;Drive_L_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRETUMII0002;Memory_Physical_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;FRETUMII0002;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/app:mii:memory;OP_FR_PILOTS, OP_MII
yes;FRETUMII0002;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_FR_PILOTS, OP_MII
yes;FRETUMII0002;Service_Double_Take;http://monitoring-dc.app.corp/kb/app:mii:service:doubletake;OP_FR_PILOTS, OP_MII
yes;FRETUMII0002;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_FR_PILOTS, OP_MII
yes;FRMERMII0001;CPU;http://monitoring-dc.app.corp/kb/app:mii:cpu;OP_FR_PILOTS, OP_MII
yes;FRMERMII0001;Drive_C_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRMERMII0001;Drive_G_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRMERMII0001;Drive_H_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRMERMII0001;Drive_L_used_space;http://monitoring-dc.app.corp/kb/app:mii:partition;OP_FR_PILOTS, OP_MII
yes;FRMERMII0001;MII_MES_FAURECIA_Database_Login;http://monitoring-dc.app.corp/kb/app:mii:mes_db_login;OP_FR_PILOTS, OP_MII
yes;FRMERMII0001;MII_Site_Database_Login;http://monitoring-dc.app.corp/kb/app:mii:site_db_login;OP_FR_PILOTS, OP_MII
yes;FRMERMII0001;MSSQL_cpu_busy;http://monitoring-dc.app.corp/kb/app:mii:cpu_busy;OP_FR_PILOTS, OP_MII
no;FRMERMII0001;MSSQL_free_list_stalls;http://monitoring-dc.app.corp/kb/app:mii:free_list_stalls;OP_FR_PILOTS, OP_MII
no;FRMERMII0001;MSSQL_io_busy;http://monitoring-dc.app.corp/kb/app:mii:io_busy;OP_FR_PILOTS, OP_MII
no;FRMERMII0001;MSSQL_latches_waits;http://monitoring-dc.app.corp/kb/app:mii:latches_waits;OP_FR_PILOTS, OP_MII
no;FRMERMII0001;MSSQL_lazy_writes;http://monitoring-dc.app.corp/kb/app:mii:lazy_writes;OP_FR_PILOTS, OP_MII
